Variable,Parents,ParentConfig,Low,Mid,High
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Missing|HarvestSlattervallTotal=Mid|Lat=Low,0,14285714285714285,0,38412698412698415,0,44761904761904764
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Missing|HarvestSlattervallTotal=Low|Lat=High,0,18248175182481752,0,3284671532846715,0,48905109489051096
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=Low|Lat=High,0,25274725274725274,0,46153846153846156,0,2857142857142857
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=High|Lat=High,0,18181818181818182,0,14049586776859505,0,6776859504132231
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=Mid|Lat=Low,0,11278195488721804,0,5413533834586466,0,3458646616541353
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=Mid|Lat=Mid,0,5555555555555556,0,2222222222222222,0,2222222222222222
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=Mid|Lat=Low,0,1323529411764706,0,4411764705882353,0,4264705882352941
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=Low|Lat=Mid,0,3877551020408163,0,2108843537414966,0,4013605442176871
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=Low|Lat=Mid,0,6666666666666666,0,20833333333333334,0,125
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=Low|Lat=Mid,0,4909090909090909,0,20606060606060606,0,28484848484848485
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Missing|HarvestSlattervallTotal=Low|Lat=Mid,0,3431952662721893,0,3668639053254438,0,28994082840236685
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Missing|HarvestSlattervallTotal=High|Lat=Low,0,1568627450980392,0,29411764705882354,0,43137254901960786
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=High|Lat=High,0,6884422110552764,0,23115577889447236,0,08040201005025126
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=Missing|Lat=High,0,2857142857142857,0,5714285714285714,0,14285714285714285
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=Low|Lat=High,0,5,0,38461538461538464,0,11538461538461539
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=High|Lat=High,0,20588235294117646,0,5,0,29411764705882354
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=Missing|Lat=High,0,045454545454545456,0,5,0,45454545454545453
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=High|Lat=Mid,0,5588235294117647,0,23529411764705882,0,20588235294117646
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=High|Lat=Mid,0,29411764705882354,0,29411764705882354,0,4117647058823529
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=Low|Lat=High,0,5777777777777777,0,28888888888888886,0,13333333333333333
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=Mid|Lat=Low,0,6086956521739131,0,17391304347826086,0,21739130434782608
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=Missing|Lat=High,0,5,0,4,0,1
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Missing|HarvestSlattervallTotal=Low|Lat=Low,0,2,0,5,0,3
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=High|Lat=Low,0,6363636363636364,0,2727272727272727,0,09090909090909091
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=Missing|Lat=Low,0,5238095238095238,0,47619047619047616,0
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=Missing|Lat=Low,0,35,0,2,0,45
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=Missing|Lat=Low,0,75,0,25,0
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=High|Lat=Low,0,3076923076923077,0,5384615384615384,0,15384615384615385
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=High|Lat=Mid,0,4,0,4,0,2
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Missing|HarvestSlattervallTotal=Missing|Lat=High,0,25,0,5,0,25
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Missing|HarvestSlattervallTotal=Missing|Lat=Low,0,0,8461538461538461,0,15384615384615385
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Missing|HarvestSlattervallTotal=High|Lat=High,0,2,0,2,0,6
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=Low|Lat=Low,1,0,0
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=High|Lat=Low,0,6666666666666666,0,3333333333333333,0
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=Mid|Lat=Mid,0,75,0,25,0
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Low|HarvestSlattervallTotal=Low|Lat=Low,0,1,0
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=Mid|HarvestSlattervallTotal=Low|Lat=Low,0,1,0
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,Lat,DistRidge=High|HarvestSlattervallTotal=Mid|Lat=Mid,0,5,0,0,5
DistRidge,HarvestHostvete,IsLera,HarvestHostvete=Mid|IsLera=High,0,0,0,017241379310344827
DistRidge,HarvestHostvete,IsLera,HarvestHostvete=Missing|IsLera=Low,0,08396946564885496,0,1717557251908397,0,2824427480916031
DistRidge,HarvestHostvete,IsLera,HarvestHostvete=Low|IsLera=Low,0,20744081172491544,0,24013528748590757,0,2705749718151071
DistRidge,HarvestHostvete,IsLera,HarvestHostvete=High|IsLera=Low,0,5612745098039216,0,32598039215686275,0,08823529411764706
DistRidge,HarvestHostvete,IsLera,HarvestHostvete=Mid|IsLera=Low,0,06206896551724138,0,1632183908045977,0,2827586206896552
HarvestHostvete,IsLera,IsLera=High,0,1,0
HarvestHostvete,IsLera,IsLera=Low,0,44528112449799195,0,2183734939759036,0,20481927710843373
HarvestHavre,HarvestHostvete,IsLera,HarvestHostvete=Mid|IsLera=High,0,1,0
HarvestHavre,HarvestHostvete,IsLera,HarvestHostvete=Missing|IsLera=Low,0,6603053435114504,0,0
HarvestHavre,HarvestHostvete,IsLera,HarvestHostvete=Low|IsLera=Low,0,7170236753100339,0,2818489289740699,0
HarvestHavre,HarvestHostvete,IsLera,HarvestHostvete=High|IsLera=Low,0,0,1
HarvestHavre,HarvestHostvete,IsLera,HarvestHostvete=Mid|IsLera=Low,0,4367816091954023,0,5632183908045977,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,HarvestHostvete=Mid|HarvestHavre=Mid,0,0,9168975069252078,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,HarvestHostvete=Missing|HarvestHavre=Low,1,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,HarvestHostvete=Low|HarvestHavre=Low,0,9198113207547169,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,HarvestHostvete=High|HarvestHavre=High,0,0,1
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,HarvestHostvete=Low|HarvestHavre=Mid,0,108,0,892,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,HarvestHostvete=Mid|HarvestHavre=Low,0,5263157894736842,0,0,47368421052631576
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,HarvestHostvete=Missing|HarvestHavre=Missing,0,6179775280898876,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,HarvestHostvete=Low|HarvestHavre=Missing,1,0,0
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Mid|HarvestHavre=Mid|HarvestSlattervallTotal=Mid,1,0,0
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Missing|HarvestHavre=Low|HarvestSlattervallTotal=Low,0,0,1
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Low|HarvestHavre=Low|HarvestSlattervallTotal=Low,0,02905982905982906,0,8888888888888888,0,08205128205128205
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=High|HarvestHavre=High|HarvestSlattervallTotal=High,0,0,10784313725490197,0,8921568627450981
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Low|HarvestHavre=Mid|HarvestSlattervallTotal=Mid,0,9327354260089686,0,06726457399103139,0
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Mid|HarvestHavre=Low|HarvestSlattervallTotal=Low,0,1,0
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Mid|HarvestHavre=Low|HarvestSlattervallTotal=High,0,8666666666666667,0,13333333333333333,0
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Low|HarvestHavre=Low|HarvestSlattervallTotal=Missing,0,0,1
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Low|HarvestHavre=Mid|HarvestSlattervallTotal=Low,0,0,14814814814814814,0,8518518518518519
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Missing|HarvestHavre=Missing|HarvestSlattervallTotal=Missing,0,9411764705882353,0,0,058823529411764705
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Mid|HarvestHavre=Mid|HarvestSlattervallTotal=Missing,1,0,0
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Missing|HarvestHavre=Missing|HarvestSlattervallTotal=Low,0,0,1
Lat,HarvestHostvete,HarvestHavre,HarvestSlattervallTotal,HarvestHostvete=Low|HarvestHavre=Missing|HarvestSlattervallTotal=Low,0,1,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Low|NiPpm=Mid|CrPpm=High,0,0,9,0,1
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=High|NiPpm=Missing|CrPpm=Missing,0,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=High|NiPpm=Missing|CrPpm=Missing,0,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=High|NiPpm=High|CrPpm=Mid,0,016129032258064516,0,5,0,4838709677419355
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Low|NiPpm=High|CrPpm=Mid,0,05555555555555555,0,16666666666666666,0,7777777777777778
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Low|NiPpm=High|CrPpm=High,0,056074766355140186,0,2523364485981308,0,6915887850467289
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Mid|NiPpm=Low|CrPpm=Low,0,325,0,0,675
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Low|NiPpm=Low|CrPpm=Low,0,6986301369863014,0,2465753424657534,0,0547945205479452
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Mid|NiPpm=High|CrPpm=Low,0,0,8,0,2
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Mid|NiPpm=Mid|CrPpm=Low,0,3684210526315789,0,631578947368421,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Mid|NiPpm=High|CrPpm=High,0,1267605633802817,0,19718309859154928,0,676056338028169
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Mid|NiPpm=Mid|CrPpm=Mid,0,28735632183908044,0,5747126436781609,0,13793103448275862
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Mid|NiPpm=Low|CrPpm=Low,0,7291666666666666,0,20833333333333334,0,0625
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Mid|NiPpm=Mid|CrPpm=Mid,0,125,0,5416666666666666,0,3333333333333333
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Mid|NiPpm=Mid|CrPpm=Low,0,2222222222222222,0,6388888888888888,0,1388888888888889
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Low|NiPpm=Mid|CrPpm=Low,0,5714285714285714,0,42857142857142855,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=High|NiPpm=High|CrPpm=High,0,05714285714285714,0,3142857142857143,0,6285714285714286
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Mid|NiPpm=High|CrPpm=Mid,0,0,3125,0,6875
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Mid|NiPpm=Low|CrPpm=High,1,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=High|NiPpm=Low|CrPpm=Low,0,8958333333333334,0,10416666666666667,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=High|NiPpm=High|CrPpm=High,0,14285714285714285,0,2,0,6571428571428571
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Mid|NiPpm=Mid|CrPpm=Mid,0,27586206896551724,0,5862068965517241,0,13793103448275862
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Mid|NiPpm=High|CrPpm=High,0,08333333333333333,0,05555555555555555,0,8611111111111112
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Mid|NiPpm=High|CrPpm=High,0,0,47619047619047616,0,5238095238095238
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=High|NiPpm=Mid|CrPpm=High,0,06666666666666667,0,06666666666666667,0,8666666666666667
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=High|NiPpm=Mid|CrPpm=Low,1,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=High|NiPpm=Mid|CrPpm=Mid,0,3404255319148936,0,6595744680851063,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=High|NiPpm=High|CrPpm=High,0,11363636363636363,0,13636363636363635,0,75
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=High|NiPpm=Low|CrPpm=Low,0,875,0,10416666666666667,0,020833333333333332
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=High|NiPpm=Mid|CrPpm=Mid,0,3333333333333333,0,6470588235294118,0,0196078431372549
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Low|NiPpm=Mid|CrPpm=Low,0,2857142857142857,0,6190476190476191,0,09523809523809523
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Low|NiPpm=Missing|CrPpm=Missing,0,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=High|NiPpm=Low|CrPpm=Mid,0,3333333333333333,0,6666666666666666,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=High|NiPpm=Mid|CrPpm=Mid,0,25,0,3333333333333333,0,4166666666666667
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Low|NiPpm=Low|CrPpm=High,0,1,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Low|NiPpm=Low|CrPpm=Low,0,5333333333333333,0,43333333333333335,0,03333333333333333
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Low|NiPpm=Mid|CrPpm=Low,0,030303030303030304,0,9090909090909091,0,06060606060606061
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Mid|NiPpm=Missing|CrPpm=Missing,0,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Mid|NiPpm=Mid|CrPpm=Low,0,21739130434782608,0,782608695652174,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Mid|NiPpm=Missing|CrPpm=Missing,0,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Low|NiPpm=Low|CrPpm=Low,0,8214285714285714,0,17857142857142858,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Mid|NiPpm=Low|CrPpm=Low,0,6493506493506493,0,33766233766233766,0,012987012987012988
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Low|NiPpm=High|CrPpm=High,0,11206896551724138,0,13793103448275862,0,75
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Low|NiPpm=Low|CrPpm=Mid,0,6666666666666666,0,3333333333333333,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Mid|NiPpm=Low|CrPpm=Mid,1,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Mid|NiPpm=Mid|CrPpm=High,0,1,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Mid|NiPpm=High|CrPpm=Mid,0,08333333333333333,0,3611111111111111,0,5555555555555556
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=High|NiPpm=Mid|CrPpm=High,0,08571428571428572,0,4,0,5142857142857142
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Low|NiPpm=Low|CrPpm=Mid,0,5555555555555556,0,3888888888888889,0,05555555555555555
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Low|NiPpm=Mid|CrPpm=Mid,0,10344827586206896,0,10344827586206896,0,7931034482758621
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Low|NiPpm=Mid|CrPpm=Mid,0,0,5,0,5
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=High|NiPpm=Mid|CrPpm=High,0,15384615384615385,0,41025641025641024,0,4358974358974359
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Low|NiPpm=Mid|CrPpm=High,0,0,4166666666666667,0,5833333333333334
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Mid|NiPpm=Low|CrPpm=Mid,0,0,9444444444444444,0,05555555555555555
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Mid|NiPpm=Low|CrPpm=Mid,0,9333333333333333,0,06666666666666667,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Low|NiPpm=Mid|CrPpm=Mid,0,5,0,0,5
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Mid|NiPpm=Mid|CrPpm=High,0,0,1
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Low|NiPpm=High|CrPpm=Mid,0,1875,0,0625,0,75
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=High|NiPpm=Low|CrPpm=Mid,1,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=High|NiPpm=Low|CrPpm=Mid,0,5555555555555556,0,4444444444444444,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=High|NiPpm=Missing|CrPpm=Missing,0,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=High|NiPpm=Mid|CrPpm=Low,1,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=High|NiPpm=Low|CrPpm=Low,1,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Low|NiPpm=Low|CrPpm=Mid,0,5,0,5,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=High|NiPpm=Low|CrPpm=High,0,25,0,75,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Mid|NiPpm=High|CrPpm=Mid,1,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Low|NiPpm=High|CrPpm=High,0,0,14285714285714285,0,8571428571428571
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Mid|NiPpm=High|CrPpm=Low,0,0,1
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Low|NiPpm=Missing|CrPpm=Missing,0,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=Mid|NiPpm=Missing|CrPpm=Missing,0,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Low|NiPpm=Mid|CrPpm=High,0,1,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Mid|Lat=High|NiPpm=High|CrPpm=Mid,0,45454545454545453,0,5454545454545454,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Mid|NiPpm=Mid|CrPpm=High,0,6666666666666666,0,0,3333333333333333
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=Low|NiPpm=High|CrPpm=Mid,1,0,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=High|NiPpm=Low|CrPpm=High,0,1,0
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=High|Lat=Low|NiPpm=High|CrPpm=Low,0,0,1
Fe2O3,DistCoast,Lat,NiPpm,CrPpm,DistCoast=Low|Lat=High|NiPpm=High|CrPpm=Mid,0,0,1
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Mid|HarvestHostvete=Mid|HarvestSlattervallTotal=Mid,0,15602836879432624,0,11347517730496454,0,7304964539007093
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Mid|HarvestHostvete=Missing|HarvestSlattervallTotal=Low,0,31683168316831684,0,3069306930693069,0,13861386138613863
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=High|HarvestHostvete=Low|HarvestSlattervallTotal=Low,0,2743142144638404,0,2817955112219451,0,2119700748129676
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=High|HarvestHostvete=High|HarvestSlattervallTotal=High,0,26548672566371684,0,12389380530973451,0,6106194690265486
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Low|HarvestHostvete=Low|HarvestSlattervallTotal=Mid,0,4744525547445255,0,48905109489051096,0,029197080291970802
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Mid|HarvestHostvete=Low|HarvestSlattervallTotal=Low,0,4,0,30714285714285716,0,2571428571428571
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=High|HarvestHostvete=Mid|HarvestSlattervallTotal=Low,0,08333333333333333,0,3958333333333333,0,5208333333333334
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Low|HarvestHostvete=Mid|HarvestSlattervallTotal=High,0,43636363636363634,0,05454545454545454,0,05454545454545454
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Mid|HarvestHostvete=High|HarvestSlattervallTotal=High,0,37037037037037035,0,37037037037037035,0,25925925925925924
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=High|HarvestHostvete=Low|HarvestSlattervallTotal=Missing,0,23529411764705882,0,17647058823529413,0,43137254901960786
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Low|HarvestHostvete=High|HarvestSlattervallTotal=High,0,43609022556390975,0,3458646616541353,0,21804511278195488
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Low|HarvestHostvete=Mid|HarvestSlattervallTotal=Low,0,7105263157894737,0,18421052631578946,0,10526315789473684
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Low|HarvestHostvete=Missing|HarvestSlattervallTotal=Low,0,21495327102803738,0,4392523364485981,0,2336448598130841
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=High|HarvestHostvete=Mid|HarvestSlattervallTotal=Mid,0,28,0,34,0,38
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Low|HarvestHostvete=Mid|HarvestSlattervallTotal=Mid,0,014285714285714285,0,12142857142857143,0,85
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=High|HarvestHostvete=Missing|HarvestSlattervallTotal=Low,0,2,0,25,0,35
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Low|HarvestHostvete=Low|HarvestSlattervallTotal=Low,0,16666666666666666,0,4722222222222222,0,06944444444444445
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Mid|HarvestHostvete=Low|HarvestSlattervallTotal=Mid,0,2823529411764706,0,5294117647058824,0,16470588235294117
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Mid|HarvestHostvete=Mid|HarvestSlattervallTotal=High,0,5757575757575758,0,030303030303030304,0,2727272727272727
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=High|HarvestHostvete=Missing|HarvestSlattervallTotal=Missing,0,9,0,06666666666666667,0,03333333333333333
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Mid|HarvestHostvete=Mid|HarvestSlattervallTotal=Missing,1,0,0
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Mid|HarvestHostvete=Mid|HarvestSlattervallTotal=Low,0,21428571428571427,0,07142857142857142,0,7142857142857143
NiPpm,DistCoast,HarvestHostvete,HarvestSlattervallTotal,DistCoast=Mid|HarvestHostvete=Missing|HarvestSlattervallTotal=Missing,1,0,0
