Variable,Parents,ParentConfig,Low,Mid,High
Temperature,Lat,GlobalDensity,Lat=Low|GlobalDensity=Low,0,38078902229845624,0,48284734133790735,0,13636363636363635
Temperature,Lat,GlobalDensity,Lat=Mid|GlobalDensity=Mid,0,33796296296296297,0,41512345679012347,0,24691358024691357
Temperature,Lat,GlobalDensity,Lat=Mid|GlobalDensity=High,0,3014105419450631,0,40757238307349664,0,29101707498144025
Temperature,Lat,GlobalDensity,Lat=High|GlobalDensity=Low,0,42168674698795183,0,3253012048192771,0,25301204819277107
Temperature,Lat,GlobalDensity,Lat=Low|GlobalDensity=Mid,0,4567243675099867,0,37683089214380827,0,16644474034620507
Temperature,Lat,GlobalDensity,Lat=High|GlobalDensity=High,0,2827476038338658,0,26357827476038337,0,4536741214057508
Temperature,Lat,GlobalDensity,Lat=High|GlobalDensity=Mid,0,3097686375321337,0,3059125964010283,0,38431876606683807
Temperature,Lat,GlobalDensity,Lat=Low|GlobalDensity=High,0,5478927203065134,0,31800766283524906,0,13409961685823754
Temperature,Lat,GlobalDensity,Lat=Mid|GlobalDensity=Low,0,45555555555555555,0,4,0,14444444444444443
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Mid|Lat=Mid|NiPpm=High|SiO2=Low,0,0,1
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=High|Lat=Mid|NiPpm=Mid|SiO2=Mid,0,3333333333333333,0,6666666666666666,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Low|NiPpm=Low|SiO2=Mid,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=High|Lat=Low|NiPpm=Missing|SiO2=Missing,0,2,0,0,8
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=High|Lat=High|NiPpm=High|SiO2=Low,0,38235294117647056,0,4117647058823529,0,20588235294117646
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Low|NiPpm=Missing|SiO2=Missing,0,0,14893617021276595,0,851063829787234
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Missing|Lat=Low|NiPpm=Low|SiO2=Low,0,0,48148148148148145,0,5185185185185185
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Missing|Lat=Low|NiPpm=High|SiO2=Low,0,5,0,0,5
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=High|Lat=Mid|NiPpm=Mid|SiO2=High,0,3373493975903614,0,6626506024096386,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Mid|NiPpm=High|SiO2=Low,0,3333333333333333,0,6666666666666666,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=High|NiPpm=Low|SiO2=High,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=High|Lat=Mid|NiPpm=High|SiO2=Mid,0,2222222222222222,0,5185185185185185,0,25925925925925924
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Mid|Lat=Mid|NiPpm=Mid|SiO2=Low,0,0546875,0,4375,0,5078125
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Mid|Lat=Mid|NiPpm=Low|SiO2=High,0,0,1
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Mid|Lat=Mid|NiPpm=Mid|SiO2=Mid,0,0,21875,0,78125
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Missing|Lat=Low|NiPpm=Low|SiO2=High,0,5384615384615384,0,46153846153846156,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Missing|Lat=Low|NiPpm=Mid|SiO2=High,0,0,1
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Mid|NiPpm=Low|SiO2=Low,0,1,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Missing|Lat=Mid|NiPpm=High|SiO2=Mid,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Low|NiPpm=High|SiO2=Mid,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Missing|Lat=Mid|NiPpm=Missing|SiO2=Missing,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Low|NiPpm=Low|SiO2=High,0,75,0,0,25
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Missing|Lat=Low|NiPpm=Mid|SiO2=Mid,0,1,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=High|Lat=Mid|NiPpm=Missing|SiO2=Missing,0,0,1
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=High|Lat=High|NiPpm=Mid|SiO2=High,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=High|Lat=Low|NiPpm=Low|SiO2=Mid,0,5,0,25,0,25
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Low|NiPpm=High|SiO2=High,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Mid|NiPpm=Low|SiO2=Mid,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Mid|Lat=Mid|NiPpm=High|SiO2=Mid,0,0,1
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=High|NiPpm=High|SiO2=High,0,1,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Low|NiPpm=High|SiO2=Low,0,5384615384615384,0,46153846153846156,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Mid|NiPpm=High|SiO2=Mid,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=High|Lat=Low|NiPpm=Mid|SiO2=High,1,0,0
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Mid|Lat=Mid|NiPpm=Mid|SiO2=High,0,0,1
DirCoast,HarvestSlattervallTotal,Lat,NiPpm,SiO2,HarvestSlattervallTotal=Low|Lat=Mid|NiPpm=Mid|SiO2=Low,1,0,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Mid|CrPpm=Low,0,18181818181818182,0,2727272727272727,0,5454545454545454
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=High|CrPpm=Mid,0,18141592920353983,0,3938053097345133,0,4247787610619469
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Mid|CrPpm=Low,0,12727272727272726,0,41818181818181815,0,45454545454545453
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Missing|CrPpm=Mid,0,11864406779661017,0,17796610169491525,0,4661016949152542
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Missing|CrPpm=Missing,0,17616580310880828,0,32642487046632124,0,10880829015544041
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Missing|CrPpm=High,0,36082474226804123,0,21649484536082475,0,07216494845360824
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Mid|CrPpm=Low,0,15217391304347827,0,15217391304347827,0,644927536231884
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Mid|CrPpm=Missing,0,3,0,2,0,5
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Low|CrPpm=Missing,0,24347826086956523,0,23478260869565218,0,4608695652173913
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Low|CrPpm=Missing,0,12732919254658384,0,4472049689440994,0,2981366459627329
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Low|CrPpm=High,0,3508771929824561,0,2982456140350877,0,3508771929824561
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=High|CrPpm=Low,0,7366412213740458,0,16030534351145037,0,10305343511450382
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=High|CrPpm=Mid,0,78125,0,14583333333333334,0,07291666666666667
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Low|CrPpm=Low,0,3333333333333333,0,25301204819277107,0,41365461847389556
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Missing|CrPpm=Mid,0,20588235294117646,0,38235294117647056,0,20588235294117646
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Low|CrPpm=High,0,3129251700680272,0,3673469387755102,0,22448979591836735
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Mid|CrPpm=Mid,0,12612612612612611,0,1891891891891892,0,6846846846846847
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Mid|CrPpm=High,0,04878048780487805,0,32229965156794427,0,6045296167247387
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Low|CrPpm=High,0,8359375,0,0546875,0,109375
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Low|CrPpm=Mid,0,7284768211920529,0,13245033112582782,0,1390728476821192
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Low|CrPpm=High,0,2875,0,13125,0,58125
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Low|CrPpm=Low,0,4767025089605735,0,34767025089605735,0,15053763440860216
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=High|CrPpm=Low,0,485,0,34,0,175
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=High|CrPpm=Low,0,11475409836065574,0,5573770491803278,0,32786885245901637
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Low|CrPpm=Low,0,145985401459854,0,45255474452554745,0,40145985401459855
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Low|CrPpm=Mid,0,40298507462686567,0,1865671641791045,0,41044776119402987
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Mid|CrPpm=Missing,0,059322033898305086,0,4152542372881356,0,5254237288135594
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Mid|CrPpm=Mid,0,13541666666666666,0,3541666666666667,0,5104166666666666
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Missing|CrPpm=Missing,0,25925925925925924,0,7407407407407407,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Missing|CrPpm=Missing,0,38181818181818183,0,509090909090909,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Low|CrPpm=Missing,0,4,0,4,0,2
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Low|CrPpm=Mid,0,5267175572519084,0,16030534351145037,0,31297709923664124
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Mid|CrPpm=High,0,14383561643835616,0,4794520547945205,0,3767123287671233
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Low|CrPpm=Mid,0,14814814814814814,0,3925925925925926,0,45925925925925926
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Low|CrPpm=Low,0,5572139303482587,0,2736318407960199,0,1691542288557214
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=High|CrPpm=High,0,7058823529411765,0,20588235294117646,0,08823529411764706
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Missing|CrPpm=High,0,35,0,65,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=High|CrPpm=Mid,0,07216494845360824,0,5773195876288659,0,35051546391752575
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Missing|CrPpm=High,0,4878048780487805,0,0,5121951219512195
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=High|CrPpm=High,0,4024390243902439,0,5121951219512195,0,08536585365853659
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Mid|CrPpm=Missing,0,09090909090909091,0,6363636363636364,0,18181818181818182
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=High|CrPpm=High,0,6818181818181818,0,1590909090909091,0,1590909090909091
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Missing|HarvestHavre=Missing|CrPpm=Low,0,3170731707317073,0,34146341463414637,0,34146341463414637
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Missing|CrPpm=Low,0,5,0,5,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Missing|CrPpm=Low,0,6666666666666666,0,0,3333333333333333
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Mid|CrPpm=Low,1,0,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Mid|CrPpm=Mid,0,13592233009708737,0,13592233009708737,0,7281553398058253
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=High|HarvestHavre=Missing|CrPpm=High,0,5,0,23076923076923078,0,2692307692307692
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Low|CrPpm=Missing,1,0,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=High|CrPpm=Missing,1,0,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=High|CrPpm=Missing,1,0,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Mid|CrPpm=Mid,1,0,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Mid|CrPpm=High,0,0,25,0,75
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Mid|CrPpm=Missing,1,0,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Mid|HarvestHavre=Missing|CrPpm=Mid,0,6842105263157895,0,3157894736842105,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Missing|CrPpm=Missing,1,0,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Missing|CrPpm=Mid,1,0,0
SoilDepthMeters,DistRidge,HarvestHavre,CrPpm,DistRidge=Low|HarvestHavre=Mid|CrPpm=High,0,0,1
DistRidge,,(no-parents),0,22650675573098528,0,2255958706543191,0,23227569454987096
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=Mid|Al2O3=High,0,6931818181818182,0,22727272727272727,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=Mid|Al2O3=Low,0,1099476439790576,0,24607329842931938,0,39790575916230364
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=Low|Al2O3=Low,0,5135135135135135,0,20810810810810812,0,16486486486486487
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=Mid|Al2O3=Low,0,129973474801061,0,5941644562334217,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=Low|Al2O3=Low,0,5576208178438662,0,31226765799256506,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=Missing|Al2O3=Missing,0,4423380726698262,0,044233807266982623,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=Low|Al2O3=Mid,0,10144927536231885,0,4057971014492754,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=Missing|Al2O3=Missing,0,7602739726027398,0,0,0958904109589041
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=Missing|Al2O3=Missing,0,6923076923076923,0,05668016194331984,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=Mid|Al2O3=Mid,0,19230769230769232,0,6057692307692307,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=High|Al2O3=High,0,1958041958041958,0,6608391608391608,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=Low|Al2O3=Low,0,346483704974271,0,024013722126929673,0,6174957118353345
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=High|Al2O3=High,0,16408668730650156,0,043343653250773995,0,7523219814241486
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=Low|Al2O3=Low,0,42857142857142855,0,029850746268656716,0,4690831556503198
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=Mid|Al2O3=Mid,0,36,0,26666666666666666,0,18666666666666668
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=High|Al2O3=Mid,0,18796992481203006,0,6691729323308271,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=High|Al2O3=High,0,25471698113207547,0,5518867924528302,0,06132075471698113
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=High|Al2O3=Low,0,18840579710144928,0,6086956521739131,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=Mid|Al2O3=Mid,0,3402777777777778,0,09722222222222222,0,4652777777777778
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=Mid|Al2O3=High,0,6666666666666666,0,0,3333333333333333
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=High|Al2O3=Mid,0,5294117647058824,0,0,47058823529411764
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=High|Al2O3=Mid,0,5158730158730159,0,05555555555555555,0,2777777777777778
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=High|Al2O3=Mid,0,5737704918032787,0,09836065573770492,0,32786885245901637
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=High|Al2O3=High,0,2663755458515284,0,21397379912663755,0,4279475982532751
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=Mid|Al2O3=High,0,059322033898305086,0,711864406779661,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=Low|Al2O3=High,0,14893617021276595,0,7021276595744681,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=Mid|Al2O3=Mid,0,14583333333333334,0,14583333333333334,0,7083333333333334
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=Mid|Al2O3=Low,0,2822085889570552,0,25766871165644173,0,294478527607362
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=Low|Al2O3=Mid,0,675,0,0,175
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=Low|Al2O3=Mid,0,20588235294117646,0,0,20588235294117646
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=High|Al2O3=Low,0,3114754098360656,0,0,5737704918032787
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=High|Al2O3=Low,0,9102564102564102,0,0,08974358974358974
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=Mid|Al2O3=Low,0,27419354838709675,0,10483870967741936,0,6209677419354839
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=Low|Al2O3=Mid,0,3333333333333333,0,16666666666666666,0,16666666666666666
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=Mid|Al2O3=High,0,5957446808510638,0,26063829787234044,0,14361702127659576
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=Low|Al2O3=High,0,0,1
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=High|Fe2O3=High|Al2O3=Low,0,4166666666666667,0,23333333333333334,0,35
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Missing|Fe2O3=Low|Al2O3=High,0,3333333333333333,0,0
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Mid|Fe2O3=Low|Al2O3=High,0,325,0,35,0,325
HarvestHostvete,DistRidge,Fe2O3,Al2O3,DistRidge=Low|Fe2O3=Missing|Al2O3=Missing,0,6666666666666666,0,0,2222222222222222
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Low|CrPpm=Low,0,7189922480620154,0,2810077519379845,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=High|CrPpm=Mid,0,0,1
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Missing|CrPpm=Mid,0,18222222222222223,0,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Missing|CrPpm=Missing,0,41686746987951806,0,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Missing|CrPpm=High,0,4507462686567164,0,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Mid|CrPpm=Low,0,512396694214876,0,48760330578512395,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Low|CrPpm=Missing,0,48344370860927155,0,4503311258278146,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Mid|CrPpm=High,0,05964467005076142,0,9403553299492385,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=High|CrPpm=Low,0,0,1
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Mid|CrPpm=Mid,0,2706552706552707,0,7293447293447294,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Low|CrPpm=High,0,9616438356164384,0,038356164383561646,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Low|CrPpm=Mid,0,8718487394957983,0,12815126050420167,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Mid|CrPpm=Missing,0,6666666666666666,0,3333333333333333,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=High|CrPpm=High,0,0,1
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=Missing|CrPpm=Low,0,0,0
HarvestHavre,HarvestHostvete,CrPpm,HarvestHostvete=High|CrPpm=Missing,0,0,1
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Low|HarvestHavre=Mid|NiPpm=Low,0,6928838951310862,0,0,30711610486891383
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=High|HarvestHavre=High|NiPpm=Low,0,0,1
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Missing|HarvestHavre=Missing|NiPpm=Low,0,6178343949044586,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Missing|HarvestHavre=Missing|NiPpm=Missing,1,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Missing|HarvestHavre=Missing|NiPpm=Mid,0,6880733944954128,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Mid|HarvestHavre=Mid|NiPpm=Low,0,0,7980769230769231,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Low|HarvestHavre=Mid|NiPpm=Missing,0,9742647058823529,0,0,025735294117647058
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Missing|HarvestHavre=Low|NiPpm=Missing,1,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Mid|HarvestHavre=Low|NiPpm=High,0,8852459016393442,0,0,11475409836065574
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Missing|HarvestHavre=Missing|NiPpm=High,0,9213483146067416,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=High|HarvestHavre=High|NiPpm=Mid,0,0,1
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Low|HarvestHavre=Low|NiPpm=Low,0,22279792746113988,0,28324697754749567,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Missing|HarvestHavre=Low|NiPpm=High,1,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Mid|HarvestHavre=Mid|NiPpm=High,0,1,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Mid|HarvestHavre=Mid|NiPpm=Mid,0,0,9675925925925926,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Low|HarvestHavre=Low|NiPpm=High,0,10025062656641603,0,6040100250626567,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Low|HarvestHavre=Low|NiPpm=Mid,0,15660377358490565,0,6471698113207547,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Low|HarvestHavre=Low|NiPpm=Missing,0,5547945205479452,0,136986301369863,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Missing|HarvestHavre=Low|NiPpm=Mid,1,0,0
HarvestSlattervallTotal,HarvestHostvete,HarvestHavre,NiPpm,HarvestHostvete=Mid|HarvestHavre=Mid|NiPpm=Missing,0,1,0
